subject timepoint strain species_id relative_abundance strainFreq strainRelativeAbundance
XBA 351 strain2 Bacteroides_faecis_58503 0.00224564029776 1 0.00224564029776
XBA 351 strain3 Bacteroides_faecis_58503 0.00224564029776 0 0
XBA 351 strainUnknown Bacteroides_faecis_58503 0.00224564029776 0 0
XBA 358 strain1 Bacteroides_faecis_58503 5.90156980923e-05 0 0
XBA 358 strain2 Bacteroides_faecis_58503 5.90156980923e-05 0 0
XBA 358 strain3 Bacteroides_faecis_58503 5.90156980923e-05 0 0
XBA 358 strainUnknown Bacteroides_faecis_58503 5.90156980923e-05 0 5.90156980923e-05
XBA 364 strain1 Bacteroides_faecis_58503 0.00422479482865 0 0
XBA 364 strain2 Bacteroides_faecis_58503 0.00422479482865 0 0
XBA 364 strain3 Bacteroides_faecis_58503 0.00422479482865 0 0
XBA 364 strainUnknown Bacteroides_faecis_58503 0.00422479482865 0 0.00422479482865
XBA 374 strain1 Bacteroides_faecis_58503 5.90296166353e-05 0 0
XBA 374 strain2 Bacteroides_faecis_58503 5.90296166353e-05 0 0
XBA 374 strain3 Bacteroides_faecis_58503 5.90296166353e-05 0 0
XBA 374 strainUnknown Bacteroides_faecis_58503 5.90296166353e-05 0 5.90296166353e-05
XBA 380 strain1 Bacteroides_faecis_58503 0.000631316916771 0 0
XBA 380 strain2 Bacteroides_faecis_58503 0.000631316916771 0 0
XBA 380 strain3 Bacteroides_faecis_58503 0.000631316916771 0 0
XBA 380 strainUnknown Bacteroides_faecis_58503 0.000631316916771 0 0.000631316916771
XBA 388 strain1 Bacteroides_faecis_58503 0.0445267264285 0 0
XBA 388 strain2 Bacteroides_faecis_58503 0.0445267264285 1 0.0445267264285
XBA 388 strain3 Bacteroides_faecis_58503 0.0445267264285 0 0
XBA 388 strainUnknown Bacteroides_faecis_58503 0.0445267264285 0 0
XBA 401 strain1 Bacteroides_faecis_58503 0.000170903685439 0 0
XBA 401 strain2 Bacteroides_faecis_58503 0.000170903685439 0 0
XBA 401 strain3 Bacteroides_faecis_58503 0.000170903685439 0 0
XBA 401 strainUnknown Bacteroides_faecis_58503 0.000170903685439 0 0.000170903685439
XBA 408 strain1 Bacteroides_faecis_58503 0.00140068744632 0 0
XBA 408 strain2 Bacteroides_faecis_58503 0.00140068744632 0 0
XBA 408 strain3 Bacteroides_faecis_58503 0.00140068744632 0 0
XBA 408 strainUnknown Bacteroides_faecis_58503 0.00140068744632 0 0.00140068744632
XBA 415 strain1 Bacteroides_faecis_58503 0 0 0
XBA 415 strain2 Bacteroides_faecis_58503 0 0 0
XBA 415 strain3 Bacteroides_faecis_58503 0 0 0
XBA 415 strainUnknown Bacteroides_faecis_58503 0 0 0
XBA 422 strain1 Bacteroides_faecis_58503 0.00412917887936 0 0
XBA 422 strain2 Bacteroides_faecis_58503 0.00412917887936 0 0
XBA 422 strain3 Bacteroides_faecis_58503 0.00412917887936 0 0
XBA 422 strainUnknown Bacteroides_faecis_58503 0.00412917887936 0 0.00412917887936
XBA 430 strain1 Bacteroides_faecis_58503 0.116110684094 0 0
XBA 430 strain2 Bacteroides_faecis_58503 0.116110684094 1 0.116110684094
XBA 430 strain3 Bacteroides_faecis_58503 0.116110684094 0 0
XBA 430 strainUnknown Bacteroides_faecis_58503 0.116110684094 0 0
XBA 436 strain1 Bacteroides_faecis_58503 0.151655724483 0 0
XBA 436 strain2 Bacteroides_faecis_58503 0.151655724483 1 0.151655724483
XBA 436 strain3 Bacteroides_faecis_58503 0.151655724483 0 0
XBA 436 strainUnknown Bacteroides_faecis_58503 0.151655724483 0 0
XBA 442 strain1 Bacteroides_faecis_58503 0.0640226555276 0 0
XBA 442 strain2 Bacteroides_faecis_58503 0.0640226555276 1 0.0640226555276
XBA 442 strain3 Bacteroides_faecis_58503 0.0640226555276 0 0
XBA 442 strainUnknown Bacteroides_faecis_58503 0.0640226555276 0 0
XBA 455 strain1 Bacteroides_faecis_58503 0.125686499052 0 0
XBA 455 strain2 Bacteroides_faecis_58503 0.125686499052 1 0.125686499052
XBA 455 strain3 Bacteroides_faecis_58503 0.125686499052 0 0
XBA 455 strainUnknown Bacteroides_faecis_58503 0.125686499052 0 0
XBA 463 strain1 Bacteroides_faecis_58503 0.0914236129873 0 0
XBA 463 strain2 Bacteroides_faecis_58503 0.0914236129873 1 0.0914236129873
XBA 463 strain3 Bacteroides_faecis_58503 0.0914236129873 0 0
XBA 463 strainUnknown Bacteroides_faecis_58503 0.0914236129873 0 0
XBA 470 strain1 Bacteroides_faecis_58503 0.12976675363 0 0
XBA 470 strain2 Bacteroides_faecis_58503 0.12976675363 1 0.12976675363
XBA 470 strain3 Bacteroides_faecis_58503 0.12976675363 0 0
XBA 470 strainUnknown Bacteroides_faecis_58503 0.12976675363 0 0
XBA 478 strain1 Bacteroides_faecis_58503 0.0598711805399 0 0
XBA 478 strain2 Bacteroides_faecis_58503 0.0598711805399 1 0.0598711805399
XBA 478 strain3 Bacteroides_faecis_58503 0.0598711805399 0 0
XBA 478 strainUnknown Bacteroides_faecis_58503 0.0598711805399 0 0
XBA 482 strain1 Bacteroides_faecis_58503 0.0754954648111 0 0
XBA 482 strain2 Bacteroides_faecis_58503 0.0754954648111 1 0.0754954648111
XBA 482 strain3 Bacteroides_faecis_58503 0.0754954648111 0 0
XBA 482 strainUnknown Bacteroides_faecis_58503 0.0754954648111 0 0
XBA 491 strain1 Bacteroides_faecis_58503 0.0790780303264 0 0
XBA 491 strain2 Bacteroides_faecis_58503 0.0790780303264 1 0.0790780303264
XBA 491 strain3 Bacteroides_faecis_58503 0.0790780303264 0 0
XBA 491 strainUnknown Bacteroides_faecis_58503 0.0790780303264 0 0
