sample annotationSample annotation numSpecies totRelAbundance
XCA-001 XCB-029 strainsNotShared 10 0.30038997996481
XCA-001 XCB-029 strainsShared 10 0.18875455049345
XCA-001 XCB-029 strainsUnknown 16 0.0540944781210868
XCA-001 XCB-036 speciesNotShared 138 0.45315998200096
XCA-001 XCB-036 strainsNotShared 10 0.30546303110682
XCA-001 XCB-036 strainsShared 10 0.18875455049345
XCA-001 XCB-036 strainsUnknown 10 0.0526224363984978
XCA-001 XCB-064 speciesNotShared 137 0.45188135448246
XCA-001 XCB-064 strainsNotShared 11 0.31262355187718
XCA-001 XCB-064 strainsShared 9 0.18159402972309
XCA-001 XCB-064 strainsUnknown 11 0.0539010639169978
XCA-001 XCB-804 speciesNotShared 139 0.451799474183028
XCA-001 XCB-804 strainsNotShared 9 0.28771808504137
XCA-001 XCB-804 strainsShared 7 0.14860823923953
XCA-001 XCB-804 strainsUnknown 13 0.1118742015358
XCA-029 XCA-001 speciesNotShared 67 0.0397989896576482
XCA-029 XCA-001 strainsUnknown 54 0.960201010341929
XCA-029 XCA-029 speciesNotShared 59 0.00816191713811718
XCA-029 XCA-029 strainsUnknown 62 0.99183808286146
XCA-029 XCA-036 speciesNotShared 77 0.311009046450646
XCA-029 XCA-036 strainsUnknown 44 0.688990953548931
XCA-029 XCA-064 speciesNotShared 75 0.231424780005273
XCA-029 XCA-064 strainsUnknown 46 0.768575219994304
XCA-029 XCA-805 speciesNotShared 74 0.253664997372954
XCA-029 XCA-805 strainsUnknown 47 0.746335002626623
XCA-029 XCB-001 speciesNotShared 86 0.313899338261512
XCA-029 XCB-001 strainsNotShared 9 0.28485825015575
XCA-029 XCB-001 strainsShared 6 0.10637666955052
XCA-029 XCB-001 strainsUnknown 20 0.294865742031795
XCA-029 XCB-029 speciesNotShared 85 0.355504971819854
XCA-029 XCB-029 strainsNotShared 12 0.36765690998423
XCA-029 XCB-029 strainsShared 8 0.18348405184872
XCA-029 XCB-029 strainsUnknown 16 0.093354066346773
XCA-029 XCB-036 speciesNotShared 91 0.375116677143498
XCA-029 XCB-036 strainsNotShared 10 0.34015386084065
XCA-029 XCB-036 strainsShared 9 0.18946992473985
XCA-029 XCB-036 strainsUnknown 11 0.095259537275579
XCA-029 XCB-064 speciesNotShared 90 0.373377919051118
XCA-029 XCB-064 strainsNotShared 11 0.35708069521945
XCA-029 XCB-064 strainsShared 8 0.17254309036105
XCA-029 XCB-064 strainsUnknown 12 0.096998295367959
XCA-029 XCB-804 speciesNotShared 91 0.391892354251663
XCA-029 XCB-804 strainsNotShared 9 0.28485825015575
XCA-029 XCB-804 strainsShared 5 0.08120219641212
XCA-029 XCB-804 strainsUnknown 16 0.242047199180044
XCA-036 XCA-001 speciesNotShared 78 0.0249326532543056
XCA-036 XCA-001 strainsUnknown 46 0.975067346745674
XCA-036 XCA-029 speciesNotShared 76 0.0638442272130159
XCA-036 XCA-029 strainsUnknown 48 0.936155772786964
XCA-036 XCA-036 speciesNotShared 80 0.00847140473713946
XCA-036 XCA-036 strainsUnknown 44 0.99152859526284
XCA-036 XCA-064 speciesNotShared 83 0.047898896070503
XCA-036 XCA-064 strainsUnknown 41 0.952101103929476
XCA-036 XCA-805 speciesNotShared 82 0.023975119880586
XCA-036 XCA-805 strainsUnknown 42 0.976024880119393
XCA-036 XCB-001 speciesNotShared 91 0.485963718952005
XCA-036 XCB-001 strainsNotShared 9 0.28121079239809
XCA-036 XCB-001 strainsShared 6 0.14168430519329
XCA-036 XCB-001 strainsUnknown 18 0.0911411834565942
XCA-036 XCB-029 speciesNotShared 91 0.517240798803421
XCA-036 XCB-029 strainsNotShared 11 0.29638150340129
XCA-036 XCB-029 strainsShared 6 0.14168430519329
XCA-036 XCB-029 strainsUnknown 16 0.0446933926019782
XCA-036 XCB-036 speciesNotShared 97 0.518442481052808
XCA-036 XCB-036 strainsNotShared 9 0.27528688525219
XCA-036 XCB-036 strainsShared 6 0.14168430519329
XCA-036 XCB-036 strainsUnknown 12 0.0645863285016912
XCA-036 XCB-064 speciesNotShared 96 0.518228625893173
XCA-036 XCB-064 strainsNotShared 9 0.27528688525219
XCA-036 XCB-064 strainsShared 6 0.14168430519329
XCA-036 XCB-064 strainsUnknown 13 0.0648001836613262
XCA-036 XCB-804 speciesNotShared 98 0.503984274792791
XCA-036 XCB-804 strainsNotShared 8 0.26342552233049
XCA-036 XCB-804 strainsShared 6 0.15545019686291
XCA-036 XCB-804 strainsUnknown 12 0.0771400060137882
XCA-064 XCA-001 speciesNotShared 81 0.0218870075862966
XCA-064 XCA-001 strainsUnknown 50 0.978112992413625
XCA-064 XCA-029 speciesNotShared 74 0.010578984250721
XCA-064 XCA-029 strainsUnknown 57 0.9894210157492
XCA-064 XCA-036 speciesNotShared 87 0.0532789784286436
XCA-064 XCA-036 strainsUnknown 44 0.946721021571278
XCA-064 XCA-064 speciesNotShared 85 0.0108926112088416
XCA-064 XCA-064 strainsUnknown 46 0.98910738879108
XCA-064 XCA-805 speciesNotShared 83 0.0351033183138604
XCA-064 XCA-805 strainsUnknown 48 0.964896681686061
XCA-064 XCB-001 speciesNotShared 97 0.539974463926375
XCA-064 XCB-001 strainsNotShared 9 0.2585704534612
XCA-064 XCB-001 strainsShared 5 0.07865977253864
XCA-064 XCB-001 strainsUnknown 20 0.122795310073706
XCA-064 XCB-029 speciesNotShared 96 0.568324739819879
XCA-064 XCB-029 strainsNotShared 10 0.26504830943123
XCA-064 XCB-029 strainsShared 8 0.1061459965128
XCA-064 XCB-029 strainsUnknown 17 0.0604809542360123
XCA-064 XCB-036 speciesNotShared 102 0.570638678484438
XCA-064 XCB-036 strainsNotShared 9 0.26110113611876
XCA-064 XCB-036 strainsShared 8 0.1061459965128
XCA-064 XCB-036 strainsUnknown 12 0.0621141888839233
XCA-064 XCB-064 speciesNotShared 101 0.568644249853668
XCA-064 XCB-064 strainsNotShared 9 0.26110113611876
XCA-064 XCB-064 strainsShared 7 0.10109903973347
XCA-064 XCB-064 strainsUnknown 14 0.0691555742940233
XCA-064 XCB-804 speciesNotShared 103 0.580101471679405
XCA-064 XCB-804 strainsNotShared 10 0.26361741024053
XCA-064 XCB-804 strainsShared 4 0.05198185239994
XCA-064 XCB-804 strainsUnknown 14 0.104299265680046
XCA-805 XCA-001 speciesNotShared 63 0.0213784647448991
XCA-805 XCA-001 strainsUnknown 49 0.9786215352548
XCA-805 XCA-029 speciesNotShared 57 0.0331296851619411
XCA-805 XCA-029 strainsUnknown 55 0.966870314837758
XCA-805 XCA-036 speciesNotShared 69 0.0830689253108151
XCA-805 XCA-036 strainsUnknown 43 0.916931074688884
XCA-805 XCA-064 speciesNotShared 67 0.0337000326791911
XCA-805 XCA-064 strainsUnknown 45 0.966299967320508
XCA-805 XCA-805 speciesNotShared 64 0.0144655749246791
XCA-805 XCA-805 strainsUnknown 48 0.98553442507502
XCA-805 XCB-001 speciesNotShared 78 0.286877226170752
XCA-805 XCB-001 strainsNotShared 8 0.3593488395463
XCA-805 XCB-001 strainsShared 5 0.1253390027638
XCA-805 XCB-001 strainsUnknown 21 0.228434931518847
XCA-805 XCB-029 speciesNotShared 77 0.382788574874896
XCA-805 XCB-029 strainsNotShared 8 0.3555975880666
XCA-805 XCB-029 strainsShared 7 0.1760863230863
XCA-805 XCB-029 strainsUnknown 20 0.0855275139719035
XCA-805 XCB-036 speciesNotShared 83 0.37325546776712
XCA-805 XCB-036 strainsNotShared 8 0.3555975880666
XCA-805 XCB-036 strainsShared 8 0.18202443468828
XCA-805 XCB-036 strainsUnknown 13 0.0891225094776989
XCA-805 XCB-064 speciesNotShared 82 0.37205132503398
XCA-805 XCB-064 strainsNotShared 8 0.3555975880666
XCA-805 XCB-064 strainsShared 7 0.17050519030578
XCA-805 XCB-064 strainsUnknown 15 0.101845896593339
XCA-805 XCB-804 speciesNotShared 85 0.366292720096639
XCA-805 XCB-804 strainsNotShared 7 0.341147235733
XCA-805 XCB-804 strainsShared 4 0.0812625612033
XCA-805 XCB-804 strainsUnknown 16 0.21129748296676
XCB-001 XCA-001 speciesNotShared 68 0.0678013719568206
XCB-001 XCA-001 strainsNotShared 10 0.3278641755245
XCB-001 XCA-001 strainsShared 7 0.47810588635365
XCB-001 XCA-001 strainsUnknown 18 0.126228566165995
XCB-001 XCA-029 speciesNotShared 64 0.0913695812378919
XCB-001 XCA-029 strainsNotShared 9 0.3032956690998
XCB-001 XCA-029 strainsShared 6 0.45120574209965
XCB-001 XCA-029 strainsUnknown 24 0.154129007563624
XCB-001 XCA-036 speciesNotShared 71 0.150475205908901
XCB-001 XCA-036 strainsNotShared 9 0.29798002734493
XCB-001 XCA-036 strainsShared 6 0.45888028402305
XCB-001 XCA-036 strainsUnknown 17 0.0926644827240849
XCB-001 XCA-064 speciesNotShared 71 0.106583816124837
XCB-001 XCA-064 strainsNotShared 9 0.5327519748447
XCB-001 XCA-064 strainsShared 5 0.20675943630365
XCB-001 XCA-064 strainsUnknown 18 0.153904772727779
XCB-001 XCA-805 speciesNotShared 68 0.107039206578032
XCB-001 XCA-805 strainsNotShared 8 0.26797859212773
XCB-001 XCA-805 strainsShared 5 0.43198013976905
XCB-001 XCA-805 strainsUnknown 22 0.193002061526154
XCB-001 XCB-001 speciesNotShared 64 0.0115590284805361
XCB-001 XCB-001 strainsUnknown 39 0.98844097152043
XCB-001 XCB-029 speciesNotShared 63 0.0165728937376891
XCB-001 XCB-029 strainsUnknown 40 0.983427106263277
XCB-001 XCB-036 speciesNotShared 69 0.0254504421019421
XCB-001 XCB-036 strainsUnknown 34 0.974549557899024
XCB-001 XCB-064 speciesNotShared 68 0.0248593072348891
XCB-001 XCB-064 strainsUnknown 35 0.975140692766077
XCB-001 XCB-804 speciesNotShared 70 0.0463650946753591
XCB-001 XCB-804 strainsUnknown 33 0.953634905325607
XCB-029 XCA-001 speciesNotShared 81 0.0841143181981123
XCB-029 XCA-001 strainsNotShared 10 0.42351022203832
XCB-029 XCA-001 strainsShared 10 0.35341252485716
XCB-029 XCA-001 strainsUnknown 15 0.138962934907138
XCB-029 XCA-029 speciesNotShared 77 0.0951287225992808
XCB-029 XCA-029 strainsNotShared 12 0.43298253466845
XCB-029 XCA-029 strainsShared 8 0.29521672968936
XCB-029 XCA-029 strainsUnknown 19 0.176672013043639
XCB-029 XCA-036 speciesNotShared 84 0.233603812387165
XCB-029 XCA-036 strainsNotShared 11 0.36871092171992
XCB-029 XCA-036 strainsShared 6 0.2917426517303
XCB-029 XCA-036 strainsUnknown 15 0.105942614163345
XCB-029 XCA-064 speciesNotShared 84 0.168952721827068
XCB-029 XCA-064 strainsNotShared 10 0.46761540633665
XCB-029 XCA-064 strainsShared 8 0.2254912183535
XCB-029 XCA-064 strainsUnknown 14 0.137940653483512
XCB-029 XCA-805 speciesNotShared 81 0.184029200275479
XCB-029 XCA-805 strainsNotShared 8 0.32157554200232
XCB-029 XCA-805 strainsShared 7 0.3258974043091
XCB-029 XCA-805 strainsUnknown 20 0.168497853413831
XCB-029 XCB-001 speciesNotShared 77 0.0160393963824912
XCB-029 XCB-001 strainsUnknown 39 0.983960603618239
XCB-029 XCB-029 speciesNotShared 76 0.0102592155200501
XCB-029 XCB-029 strainsUnknown 40 0.98974078448068
XCB-029 XCB-036 speciesNotShared 82 0.0300011654782181
XCB-029 XCB-036 strainsUnknown 34 0.969998834522512
XCB-029 XCB-064 speciesNotShared 81 0.0283455464771682
XCB-029 XCB-064 strainsUnknown 35 0.971654453523562
XCB-029 XCB-804 speciesNotShared 83 0.0575272193467731
XCB-029 XCB-804 strainsUnknown 33 0.942472780653957
XCB-036 XCA-001 speciesNotShared 66 0.0443488297157933
XCB-036 XCA-001 strainsNotShared 10 0.51696041650837
XCB-036 XCA-001 strainsShared 10 0.3448497239978
XCB-036 XCA-001 strainsUnknown 15 0.0938410297787467
XCB-036 XCA-029 speciesNotShared 64 0.0754534658785784
XCB-036 XCA-029 strainsNotShared 10 0.51696041650837
XCB-036 XCA-029 strainsShared 9 0.28255999260665
XCB-036 XCA-029 strainsUnknown 18 0.125026125007112
XCB-036 XCA-036 speciesNotShared 69 0.160461674418255
XCB-036 XCA-036 strainsNotShared 9 0.48898832878997
XCB-036 XCA-036 strainsShared 6 0.28293681915962
XCB-036 XCA-036 strainsUnknown 17 0.0676131776328646
XCB-036 XCA-064 speciesNotShared 69 0.10918889127584
XCB-036 XCA-064 strainsNotShared 9 0.61221593751917
XCB-036 XCA-064 strainsShared 8 0.1619076128544
XCB-036 XCA-064 strainsUnknown 15 0.1166875583513
XCB-036 XCA-805 speciesNotShared 67 0.108215772317743
XCB-036 XCA-805 strainsNotShared 8 0.44809167817417
XCB-036 XCA-805 strainsShared 8 0.28476337704684
XCB-036 XCA-805 strainsUnknown 18 0.158929172461957
XCB-036 XCB-001 speciesNotShared 62 0.014109177096913
XCB-036 XCB-001 strainsUnknown 39 0.985890822903797
XCB-036 XCB-029 speciesNotShared 61 0.00864838410841897
XCB-036 XCB-029 strainsUnknown 40 0.991351615892291
XCB-036 XCB-036 speciesNotShared 67 0.01166062071542
XCB-036 XCB-036 strainsUnknown 34 0.98833937928529
XCB-036 XCB-064 speciesNotShared 66 0.01099968442939
XCB-036 XCB-064 strainsUnknown 35 0.98900031557132
XCB-036 XCB-804 speciesNotShared 68 0.023685620121639
XCB-036 XCB-804 strainsUnknown 33 0.976314379879071
XCB-064 XCA-001 speciesNotShared 68 0.0489513343684737
XCB-064 XCA-001 strainsNotShared 11 0.55731402276107
XCB-064 XCA-001 strainsShared 9 0.28331618086883
XCB-064 XCA-001 strainsUnknown 14 0.11041846200196
XCB-064 XCA-029 speciesNotShared 65 0.0867314859794837
XCB-064 XCA-029 strainsNotShared 11 0.55731402276107
XCB-064 XCA-029 strainsShared 8 0.2431387972557
XCB-064 XCA-029 strainsUnknown 18 0.11281569400408
XCB-064 XCA-036 speciesNotShared 71 0.137695424667391
XCB-064 XCA-036 strainsNotShared 9 0.54165957020027
XCB-064 XCA-036 strainsShared 6 0.25050183237767
XCB-064 XCA-036 strainsUnknown 16 0.070143172755003
XCB-064 XCA-064 speciesNotShared 71 0.102354345865231
XCB-064 XCA-064 strainsNotShared 9 0.65236620455087
XCB-064 XCA-064 strainsShared 7 0.10326083072743
XCB-064 XCA-064 strainsUnknown 15 0.142018618856803
XCB-064 XCA-805 speciesNotShared 68 0.100840959408052
XCB-064 XCA-805 strainsNotShared 8 0.49372804917687
XCB-064 XCA-805 strainsShared 7 0.23725676801112
XCB-064 XCA-805 strainsUnknown 19 0.168174223404292
XCB-064 XCB-001 speciesNotShared 63 0.0164469779397867
XCB-064 XCB-001 strainsUnknown 39 0.983553022060547
XCB-064 XCB-029 speciesNotShared 62 0.0103375195513457
XCB-064 XCB-029 strainsUnknown 40 0.989662480448988
XCB-064 XCB-036 speciesNotShared 68 0.0138383781717437
XCB-064 XCB-036 strainsUnknown 34 0.98616162182859
XCB-064 XCB-064 speciesNotShared 67 0.0126356864080037
XCB-064 XCB-064 strainsUnknown 35 0.98736431359233
XCB-064 XCB-804 speciesNotShared 69 0.0319496544391887
XCB-064 XCB-804 strainsUnknown 33 0.968050345561145
XCB-804 XCA-001 speciesNotShared 48 0.0845701792131946
XCB-804 XCA-001 strainsNotShared 9 0.4829986436181
XCB-804 XCA-001 strainsShared 7 0.3260633608004
XCB-804 XCA-001 strainsUnknown 18 0.106367816369084
XCB-804 XCA-029 speciesNotShared 44 0.118144875835426
XCB-804 XCA-029 strainsNotShared 9 0.4704658676117
XCB-804 XCA-029 strainsShared 5 0.2894547769724
XCB-804 XCA-029 strainsUnknown 24 0.121934479581253
XCB-804 XCA-036 speciesNotShared 50 0.20913135326974
XCB-804 XCA-036 strainsNotShared 8 0.4167155046239
XCB-804 XCA-036 strainsShared 6 0.3039685727503
XCB-804 XCA-036 strainsUnknown 18 0.0701845693568387
XCB-804 XCA-064 speciesNotShared 50 0.17796863560622
XCB-804 XCA-064 strainsNotShared 10 0.6044275907256
XCB-804 XCA-064 strainsShared 4 0.1312003714294
XCB-804 XCA-064 strainsUnknown 18 0.086403402239559
XCB-804 XCA-805 speciesNotShared 47 0.159259093190841
XCB-804 XCA-805 strainsNotShared 7 0.4134128847828
XCB-804 XCA-805 strainsShared 4 0.1235763147689
XCB-804 XCA-805 strainsUnknown 24 0.303751707258238
XCB-804 XCB-001 speciesNotShared 43 0.0690994888539296
XCB-804 XCB-001 strainsUnknown 39 0.930900511146849
XCB-804 XCB-029 speciesNotShared 42 0.0810753810501536
XCB-804 XCB-029 strainsUnknown 40 0.918924618950625
XCB-804 XCB-036 speciesNotShared 48 0.0842147612266526
XCB-804 XCB-036 strainsUnknown 34 0.915785238774126
XCB-804 XCB-064 speciesNotShared 47 0.0829206783671226
XCB-804 XCB-064 strainsUnknown 35 0.917079321633656
XCB-804 XCB-804 speciesNotShared 46 0.0138834129779086
XCB-804 XCB-804 strainsUnknown 36 0.98611658702287
XDA-001 XDA-001 speciesNotShared 77 0.010918935584808
XDA-001 XDA-001 strainsUnknown 49 0.98908106441498
XDA-001 XDA-029 speciesNotShared 80 0.021901443898636
XDA-001 XDA-029 strainsUnknown 46 0.978098556101152
XDA-001 XDA-036 speciesNotShared 96 0.82759691353751
XDA-001 XDA-036 strainsUnknown 30 0.172403086462278
XDA-001 XDA-064 speciesNotShared 93 0.740530041402493
XDA-001 XDA-064 strainsUnknown 33 0.259469958597295
XDA-001 XDA-816 speciesNotShared 92 0.65604300657578
XDA-001 XDA-816 strainsUnknown 34 0.343956993424008
XDA-001 XDB-001 speciesNotShared 90 0.63127674038123
XDA-001 XDB-001 strainsNotShared 14 0.28887430684393
XDA-001 XDB-001 strainsShared 1 0.0247248638516
XDA-001 XDB-001 strainsUnknown 21 0.0551240889230276
XDA-001 XDB-029 speciesNotShared 97 0.654840566424067
XDA-001 XDB-029 strainsNotShared 13 0.28308572366634
XDA-001 XDB-029 strainsShared 2 0.0372482972236
XDA-001 XDB-029 strainsUnknown 14 0.0248254126857812
XDA-001 XDB-036 speciesNotShared 93 0.633700798381796
XDA-001 XDB-036 strainsNotShared 13 0.28497606878081
XDA-001 XDB-036 strainsShared 2 0.0372482972236
XDA-001 XDB-036 strainsUnknown 18 0.0440748356135822
XDA-001 XDB-064 speciesNotShared 89 0.62761296348738
XDA-001 XDB-064 strainsNotShared 14 0.2946652632375
XDA-001 XDB-064 strainsShared 2 0.0372482972236
XDA-001 XDB-064 strainsUnknown 21 0.0404734760513082
XDA-001 XDB-816 speciesNotShared 88 0.643441182536327
XDA-001 XDB-816 strainsNotShared 13 0.2830319228643
XDA-001 XDB-816 strainsUnknown 25 0.0735268945991607
XDA-029 XDA-001 speciesNotShared 77 0.0189265288378632
XDA-029 XDA-001 strainsUnknown 49 0.981073471162056
XDA-029 XDA-029 speciesNotShared 80 0.0130969507585092
XDA-029 XDA-029 strainsUnknown 46 0.98690304924141
XDA-029 XDA-036 speciesNotShared 96 0.802132058700443
XDA-029 XDA-036 strainsUnknown 30 0.197867941299476
XDA-029 XDA-064 speciesNotShared 93 0.707565690217615
XDA-029 XDA-064 strainsUnknown 33 0.292434309782304
XDA-029 XDA-816 speciesNotShared 92 0.583675677132909
XDA-029 XDA-816 strainsUnknown 34 0.41632432286701
XDA-029 XDB-001 speciesNotShared 89 0.56218957358813
XDA-029 XDB-001 strainsNotShared 12 0.35709332011751
XDA-029 XDB-001 strainsShared 2 0.0305398862496
XDA-029 XDB-001 strainsUnknown 23 0.0501772200446794
XDA-029 XDB-029 speciesNotShared 96 0.580880118166197
XDA-029 XDB-029 strainsNotShared 12 0.36506127073349
XDA-029 XDB-029 strainsShared 3 0.03949942233256
XDA-029 XDB-029 strainsUnknown 15 0.0145591887676723
XDA-029 XDB-036 speciesNotShared 92 0.563278845721258
XDA-029 XDB-036 strainsNotShared 11 0.35457040196309
XDA-029 XDB-036 strainsShared 3 0.03949942233256
XDA-029 XDB-036 strainsUnknown 20 0.0426513299830113
XDA-029 XDB-064 speciesNotShared 87 0.559279660026065
XDA-029 XDB-064 strainsNotShared 13 0.36542046897738
XDA-029 XDB-064 strainsShared 3 0.03949942233256
XDA-029 XDB-064 strainsUnknown 23 0.0358004486639145
XDA-029 XDB-816 speciesNotShared 84 0.574139151865844
XDA-029 XDB-816 strainsNotShared 11 0.34934860264183
XDA-029 XDB-816 strainsShared 1 0.014652929107
XDA-029 XDB-816 strainsUnknown 30 0.061859316385245
XDA-036 XDA-001 speciesNotShared 54 0.0562183669738072
XDA-036 XDA-001 strainsUnknown 25 0.943781633026287
XDA-036 XDA-029 speciesNotShared 59 0.0368511915194221
XDA-036 XDA-029 strainsUnknown 20 0.963148808480672
XDA-036 XDA-036 speciesNotShared 48 0.00713867684060405
XDA-036 XDA-036 strainsUnknown 31 0.99286132315949
XDA-036 XDA-064 speciesNotShared 53 0.0504402718086438
XDA-036 XDA-064 strainsUnknown 26 0.94955972819145
XDA-036 XDA-816 speciesNotShared 58 0.0549884003572031
XDA-036 XDA-816 strainsUnknown 21 0.945011599642891
XDA-036 XDB-001 speciesNotShared 60 0.0845823528355198
XDA-036 XDB-001 strainsNotShared 8 0.627861692643
XDA-036 XDB-001 strainsUnknown 11 0.287555954521574
XDA-036 XDB-029 speciesNotShared 65 0.113282098733025
XDA-036 XDB-029 strainsNotShared 6 0.60125101635183
XDA-036 XDB-029 strainsUnknown 8 0.285466884915239
XDA-036 XDB-036 speciesNotShared 63 0.0866498548238348
XDA-036 XDB-036 strainsNotShared 5 0.5861873330701
XDA-036 XDB-036 strainsUnknown 11 0.327162812106159
XDA-036 XDB-064 speciesNotShared 60 0.0848150063871398
XDA-036 XDB-064 strainsNotShared 5 0.56963618709143
XDA-036 XDB-064 strainsShared 1 0.00209064649098
XDA-036 XDB-064 strainsUnknown 13 0.343458160030544
XDA-036 XDB-816 speciesNotShared 56 0.093564189241644
XDA-036 XDB-816 strainsNotShared 9 0.79089789131181
XDA-036 XDB-816 strainsShared 1 0.00529717735223
XDA-036 XDB-816 strainsUnknown 13 0.11024074209441
XDA-064 XDA-001 speciesNotShared 58 0.0524923076531629
XDA-064 XDA-001 strainsUnknown 30 0.947507692347378
XDA-064 XDA-029 speciesNotShared 61 0.0575467665842529
XDA-064 XDA-029 strainsUnknown 27 0.942453233416288
XDA-064 XDA-036 speciesNotShared 59 0.106133528374858
XDA-064 XDA-036 strainsUnknown 29 0.893866471625683
XDA-064 XDA-064 speciesNotShared 55 0.00899422438551037
XDA-064 XDA-064 strainsUnknown 33 0.99100577561503
XDA-064 XDA-816 speciesNotShared 59 0.0227412539145535
XDA-064 XDA-816 strainsUnknown 29 0.977258746085987
XDA-064 XDB-001 speciesNotShared 60 0.16751564249009
XDA-064 XDB-001 strainsNotShared 9 0.69365540036051
XDA-064 XDB-001 strainsShared 2 0.00886520117833
XDA-064 XDB-001 strainsUnknown 17 0.129963755971611
XDA-064 XDB-029 speciesNotShared 66 0.175151358855537
XDA-064 XDB-029 strainsNotShared 6 0.65062556507756
XDA-064 XDB-029 strainsShared 2 0.0094761207829
XDA-064 XDB-029 strainsUnknown 14 0.164746955284544
XDA-064 XDB-036 speciesNotShared 64 0.168704512710356
XDA-064 XDB-036 strainsNotShared 5 0.58089984997136
XDA-064 XDB-036 strainsShared 2 0.0094761207829
XDA-064 XDB-036 strainsUnknown 17 0.240919516535925
XDA-064 XDB-064 speciesNotShared 59 0.162357992172156
XDA-064 XDB-064 strainsNotShared 8 0.59440363248207
XDA-064 XDB-064 strainsShared 4 0.02038579926617
XDA-064 XDB-064 strainsUnknown 17 0.222852576080145
XDA-064 XDB-816 speciesNotShared 55 0.165715243224013
XDA-064 XDB-816 strainsNotShared 8 0.59536247746854
XDA-064 XDB-816 strainsShared 2 0.03860769323026
XDA-064 XDB-816 strainsUnknown 23 0.200314586077727
XDA-816 XDA-001 speciesNotShared 46 0.288418373680483
XDA-816 XDA-001 strainsUnknown 34 0.711581626319243
XDA-816 XDA-029 speciesNotShared 49 0.289944453389587
XDA-816 XDA-029 strainsUnknown 31 0.710055546610139
XDA-816 XDA-036 speciesNotShared 53 0.536804912604064
XDA-816 XDA-036 strainsUnknown 27 0.463195087395662
XDA-816 XDA-064 speciesNotShared 47 0.180351399335521
XDA-816 XDA-064 strainsUnknown 33 0.819648600664205
XDA-816 XDA-816 speciesNotShared 43 0.0108223824606256
XDA-816 XDA-816 strainsUnknown 37 0.9891776175391
XDA-816 XDB-001 speciesNotShared 48 0.331307121183414
XDA-816 XDB-001 strainsNotShared 5 0.2066606118198
XDA-816 XDB-001 strainsShared 4 0.339402489149
XDA-816 XDB-001 strainsUnknown 23 0.122629777847511
XDA-816 XDB-029 speciesNotShared 54 0.328343524516191
XDA-816 XDB-029 strainsNotShared 4 0.0739149606281
XDA-816 XDB-029 strainsShared 5 0.3573775313114
XDA-816 XDB-029 strainsUnknown 17 0.240363983544034
XDA-816 XDB-036 speciesNotShared 50 0.324091259760893
XDA-816 XDB-036 strainsNotShared 3 0.0606786981544
XDA-816 XDB-036 strainsShared 5 0.3573775313114
XDA-816 XDB-036 strainsUnknown 22 0.257852510773032
XDA-816 XDB-064 speciesNotShared 47 0.320443697465884
XDA-816 XDB-064 strainsNotShared 4 0.1886855696574
XDA-816 XDB-064 strainsShared 5 0.3573775313114
XDA-816 XDB-064 strainsUnknown 24 0.133493201565041
XDA-816 XDB-816 speciesNotShared 43 0.339448444140528
XDA-816 XDB-816 strainsNotShared 3 0.0606786981544
XDA-816 XDB-816 strainsShared 3 0.3229247973717
XDA-816 XDB-816 strainsUnknown 31 0.276948060333097
XDB-001 XDA-001 speciesNotShared 90 0.368941048446093
XDB-001 XDA-001 strainsNotShared 14 0.5395138540156
XDB-001 XDA-001 strainsShared 1 0.00760128660136
XDB-001 XDA-001 strainsUnknown 16 0.0839438109365461
XDB-001 XDA-029 speciesNotShared 93 0.288183296438713
XDB-001 XDA-029 strainsNotShared 12 0.52123537245478
XDB-001 XDA-029 strainsShared 2 0.01582050918598
XDB-001 XDA-029 strainsUnknown 14 0.174760821920126
XDB-001 XDA-036 speciesNotShared 98 0.58630522742412
XDB-001 XDA-036 strainsNotShared 8 0.32305533579487
XDB-001 XDA-036 strainsUnknown 15 0.0906394367806097
XDB-001 XDA-064 speciesNotShared 101 0.491236153569794
XDB-001 XDA-064 strainsNotShared 9 0.33450768910841
XDB-001 XDA-064 strainsShared 2 0.01858541489772
XDB-001 XDA-064 strainsUnknown 9 0.155670742423675
XDB-001 XDA-816 speciesNotShared 97 0.330190222598963
XDB-001 XDA-816 strainsNotShared 5 0.19455605918103
XDB-001 XDA-816 strainsShared 4 0.35915227308699
XDB-001 XDA-816 strainsUnknown 15 0.116101445132616
XDB-001 XDB-001 speciesNotShared 72 0.0127744927800893
XDB-001 XDB-001 strainsUnknown 49 0.98722550721951
XDB-001 XDB-029 speciesNotShared 82 0.0387990095620414
XDB-001 XDB-029 strainsUnknown 39 0.961200990437558
XDB-001 XDB-036 speciesNotShared 75 0.0226350159744994
XDB-001 XDB-036 strainsUnknown 46 0.9773649840251
XDB-001 XDB-064 speciesNotShared 74 0.0256739668689493
XDB-001 XDB-064 strainsUnknown 47 0.97432603313065
XDB-001 XDB-816 speciesNotShared 71 0.0457036380941619
XDB-001 XDB-816 strainsUnknown 50 0.954296361905437
XDB-029 XDA-001 speciesNotShared 91 0.287363869482687
XDB-029 XDA-001 strainsNotShared 13 0.57612270590721
XDB-029 XDA-001 strainsShared 2 0.0446066727882
XDB-029 XDA-001 strainsUnknown 16 0.0919067518222781
XDB-029 XDA-029 speciesNotShared 93 0.23835091371393
XDB-029 XDA-029 strainsNotShared 12 0.56449861830512
XDB-029 XDA-029 strainsShared 3 0.0560922015011
XDB-029 XDA-029 strainsUnknown 14 0.141058266480225
