subject timepoint strain species_id relative_abundance strainFreq strainRelativeAbundance
XBA 705 strain4 Bacteroides_vulgatus_57955 0.228407211723 1 0.228407211723
XBA 705 strainUnknown Bacteroides_vulgatus_57955 0.228407211723 0 0
XBA 706 strain1 Bacteroides_vulgatus_57955 0.2287524683 0 0
XBA 706 strain2 Bacteroides_vulgatus_57955 0.2287524683 0 0
XBA 706 strain3 Bacteroides_vulgatus_57955 0.2287524683 0 0
XBA 706 strain4 Bacteroides_vulgatus_57955 0.2287524683 1 0.2287524683
XBA 706 strainUnknown Bacteroides_vulgatus_57955 0.2287524683 0 0
XBA 707 strain1 Bacteroides_vulgatus_57955 0.221954831588 0 0
XBA 707 strain2 Bacteroides_vulgatus_57955 0.221954831588 0 0
XBA 707 strain3 Bacteroides_vulgatus_57955 0.221954831588 0 0
XBA 707 strain4 Bacteroides_vulgatus_57955 0.221954831588 1 0.221954831588
XBA 707 strainUnknown Bacteroides_vulgatus_57955 0.221954831588 0 0
XBA 709 strain1 Bacteroides_vulgatus_57955 0.260217228387 0 0
XBA 709 strain2 Bacteroides_vulgatus_57955 0.260217228387 0 0
XBA 709 strain3 Bacteroides_vulgatus_57955 0.260217228387 0 0
XBA 709 strain4 Bacteroides_vulgatus_57955 0.260217228387 1 0.260217228387
XBA 709 strainUnknown Bacteroides_vulgatus_57955 0.260217228387 0 0
XBA 710 strain1 Bacteroides_vulgatus_57955 0.236837053019 0 0
XBA 710 strain2 Bacteroides_vulgatus_57955 0.236837053019 0 0
XBA 710 strain3 Bacteroides_vulgatus_57955 0.236837053019 0 0
XBA 710 strain4 Bacteroides_vulgatus_57955 0.236837053019 1 0.236837053019
XBA 710 strainUnknown Bacteroides_vulgatus_57955 0.236837053019 0 0
XBA 712 strain1 Bacteroides_vulgatus_57955 0.199959088155 0 0
XBA 712 strain2 Bacteroides_vulgatus_57955 0.199959088155 0 0
XBA 712 strain3 Bacteroides_vulgatus_57955 0.199959088155 0 0
XBA 712 strain4 Bacteroides_vulgatus_57955 0.199959088155 1 0.199959088155
XBA 712 strainUnknown Bacteroides_vulgatus_57955 0.199959088155 0 0
XBA 713 strain1 Bacteroides_vulgatus_57955 0.265877331979 0 0
XBA 713 strain2 Bacteroides_vulgatus_57955 0.265877331979 0 0
XBA 713 strain3 Bacteroides_vulgatus_57955 0.265877331979 0 0
XBA 713 strain4 Bacteroides_vulgatus_57955 0.265877331979 1 0.265877331979
XBA 713 strainUnknown Bacteroides_vulgatus_57955 0.265877331979 0 0
XBA 714 strain1 Bacteroides_vulgatus_57955 0.140268604042 0 0
XBA 714 strain2 Bacteroides_vulgatus_57955 0.140268604042 0 0
XBA 714 strain3 Bacteroides_vulgatus_57955 0.140268604042 0 0
XBA 714 strain4 Bacteroides_vulgatus_57955 0.140268604042 1 0.140268604042
XBA 714 strainUnknown Bacteroides_vulgatus_57955 0.140268604042 0 0
XBA 716 strain1 Bacteroides_vulgatus_57955 0.290828067327 0 0
XBA 716 strain2 Bacteroides_vulgatus_57955 0.290828067327 0 0
XBA 716 strain3 Bacteroides_vulgatus_57955 0.290828067327 0 0
XBA 716 strain4 Bacteroides_vulgatus_57955 0.290828067327 1 0.290828067327
XBA 716 strainUnknown Bacteroides_vulgatus_57955 0.290828067327 0 0
XBA 718 strain1 Bacteroides_vulgatus_57955 0.187464283711 0 0
XBA 718 strain2 Bacteroides_vulgatus_57955 0.187464283711 0 0
XBA 718 strain3 Bacteroides_vulgatus_57955 0.187464283711 0 0
XBA 718 strain4 Bacteroides_vulgatus_57955 0.187464283711 1 0.187464283711
XBA 718 strainUnknown Bacteroides_vulgatus_57955 0.187464283711 0 0
XBA 722 strain1 Bacteroides_vulgatus_57955 0.112631121454 0 0
XBA 722 strain2 Bacteroides_vulgatus_57955 0.112631121454 0 0
XBA 722 strain3 Bacteroides_vulgatus_57955 0.112631121454 0 0
XBA 722 strain4 Bacteroides_vulgatus_57955 0.112631121454 1 0.112631121454
XBA 722 strainUnknown Bacteroides_vulgatus_57955 0.112631121454 0 0
XBA 727 strain1 Bacteroides_vulgatus_57955 0.0898684152224 0 0
XBA 727 strain2 Bacteroides_vulgatus_57955 0.0898684152224 0 0
XBA 727 strain3 Bacteroides_vulgatus_57955 0.0898684152224 0 0
XBA 727 strain4 Bacteroides_vulgatus_57955 0.0898684152224 1 0.0898684152224
XBA 727 strainUnknown Bacteroides_vulgatus_57955 0.0898684152224 0 0
XBA 734 strain1 Bacteroides_vulgatus_57955 0.172412193198 0 0
XBA 734 strain2 Bacteroides_vulgatus_57955 0.172412193198 0 0
XBA 734 strain3 Bacteroides_vulgatus_57955 0.172412193198 0 0
XBA 734 strain4 Bacteroides_vulgatus_57955 0.172412193198 1 0.172412193198
XBA 734 strainUnknown Bacteroides_vulgatus_57955 0.172412193198 0 0
XBA 742 strain1 Bacteroides_vulgatus_57955 0.264201147098 0 0
XBA 742 strain2 Bacteroides_vulgatus_57955 0.264201147098 0 0
XBA 742 strain3 Bacteroides_vulgatus_57955 0.264201147098 0 0
XBA 742 strain4 Bacteroides_vulgatus_57955 0.264201147098 1 0.264201147098
XBA 742 strainUnknown Bacteroides_vulgatus_57955 0.264201147098 0 0
XBA 749 strain1 Bacteroides_vulgatus_57955 0.197022305937 0 0
XBA 749 strain2 Bacteroides_vulgatus_57955 0.197022305937 0 0
XBA 749 strain3 Bacteroides_vulgatus_57955 0.197022305937 0 0
XBA 749 strain4 Bacteroides_vulgatus_57955 0.197022305937 1 0.197022305937
XBA 749 strainUnknown Bacteroides_vulgatus_57955 0.197022305937 0 0
XBA 754 strain1 Bacteroides_vulgatus_57955 0.306768573106 0 0
XBA 754 strain2 Bacteroides_vulgatus_57955 0.306768573106 0 0
XBA 754 strain3 Bacteroides_vulgatus_57955 0.306768573106 0 0
XBA 754 strain4 Bacteroides_vulgatus_57955 0.306768573106 1 0.306768573106
XBA 754 strainUnknown Bacteroides_vulgatus_57955 0.306768573106 0 0
XBA 767 strain1 Bacteroides_vulgatus_57955 0.288335754149 0 0
XBA 767 strain2 Bacteroides_vulgatus_57955 0.288335754149 0 0
XBA 767 strain3 Bacteroides_vulgatus_57955 0.288335754149 0 0
XBA 767 strain4 Bacteroides_vulgatus_57955 0.288335754149 1 0.288335754149
XBA 767 strainUnknown Bacteroides_vulgatus_57955 0.288335754149 0 0
XBA 779 strain1 Bacteroides_vulgatus_57955 0.163803931816 0 0
XBA 779 strain2 Bacteroides_vulgatus_57955 0.163803931816 0 0
XBA 779 strain3 Bacteroides_vulgatus_57955 0.163803931816 0 0
XBA 779 strain4 Bacteroides_vulgatus_57955 0.163803931816 1 0.163803931816
XBA 779 strainUnknown Bacteroides_vulgatus_57955 0.163803931816 0 0
XBA 787 strain1 Bacteroides_vulgatus_57955 0.317527826582 0 0
XBA 787 strain2 Bacteroides_vulgatus_57955 0.317527826582 0 0
XBA 787 strain3 Bacteroides_vulgatus_57955 0.317527826582 0 0
XBA 787 strain4 Bacteroides_vulgatus_57955 0.317527826582 1 0.317527826582
XBA 787 strainUnknown Bacteroides_vulgatus_57955 0.317527826582 0 0
XBA 794 strain1 Bacteroides_vulgatus_57955 0.273510092744 0 0
XBA 794 strain2 Bacteroides_vulgatus_57955 0.273510092744 0 0
XBA 794 strain3 Bacteroides_vulgatus_57955 0.273510092744 0 0
XBA 794 strain4 Bacteroides_vulgatus_57955 0.273510092744 1 0.273510092744
XBA 794 strainUnknown Bacteroides_vulgatus_57955 0.273510092744 0 0
XBA 806 strain1 Bacteroides_vulgatus_57955 0.291119162398 0 0
XBA 806 strain2 Bacteroides_vulgatus_57955 0.291119162398 0 0
XBA 806 strain3 Bacteroides_vulgatus_57955 0.291119162398 0 0
XBA 806 strain4 Bacteroides_vulgatus_57955 0.291119162398 1 0.291119162398
XBA 806 strainUnknown Bacteroides_vulgatus_57955 0.291119162398 0 0
XBA 813 strain1 Bacteroides_vulgatus_57955 0.361355234008 0 0
XBA 813 strain2 Bacteroides_vulgatus_57955 0.361355234008 0 0
XBA 813 strain3 Bacteroides_vulgatus_57955 0.361355234008 0 0
XBA 813 strain4 Bacteroides_vulgatus_57955 0.361355234008 1 0.361355234008
XBA 813 strainUnknown Bacteroides_vulgatus_57955 0.361355234008 0 0
XBA 821 strain1 Bacteroides_vulgatus_57955 0.37280899729 0 0
XBA 821 strain2 Bacteroides_vulgatus_57955 0.37280899729 0 0
XBA 821 strain3 Bacteroides_vulgatus_57955 0.37280899729 0 0
XBA 821 strain4 Bacteroides_vulgatus_57955 0.37280899729 1 0.37280899729
XBA 821 strainUnknown Bacteroides_vulgatus_57955 0.37280899729 0 0
XBA 828 strain1 Bacteroides_vulgatus_57955 0.392772813018 0 0
XBA 828 strain2 Bacteroides_vulgatus_57955 0.392772813018 0 0
XBA 828 strain3 Bacteroides_vulgatus_57955 0.392772813018 0 0
XBA 828 strain4 Bacteroides_vulgatus_57955 0.392772813018 1 0.392772813018
XBA 828 strainUnknown Bacteroides_vulgatus_57955 0.392772813018 0 0
XBA 835 strain1 Bacteroides_vulgatus_57955 0.220641042991 0 0
XBA 835 strain2 Bacteroides_vulgatus_57955 0.220641042991 0.0191834727004427 0.00423266142481505
XBA 835 strain3 Bacteroides_vulgatus_57955 0.220641042991 0.0265617314313822 0.005860608126667
XBA 835 strain4 Bacteroides_vulgatus_57955 0.220641042991 0.954254795868175 0.210547773439518
XBA 835 strainUnknown Bacteroides_vulgatus_57955 0.220641042991 0 0
XBA 849 strain1 Bacteroides_vulgatus_57955 0.317653640527 0 0
XBA 849 strain2 Bacteroides_vulgatus_57955 0.317653640527 0 0
XBA 849 strain3 Bacteroides_vulgatus_57955 0.317653640527 0 0
XBA 849 strain4 Bacteroides_vulgatus_57955 0.317653640527 1 0.317653640527
XBA 849 strainUnknown Bacteroides_vulgatus_57955 0.317653640527 0 0
XBA 871 strain1 Bacteroides_vulgatus_57955 0.118322594598 0 0
XBA 871 strain2 Bacteroides_vulgatus_57955 0.118322594598 0 0
XBA 871 strain3 Bacteroides_vulgatus_57955 0.118322594598 0 0
XBA 871 strain4 Bacteroides_vulgatus_57955 0.118322594598 1 0.118322594598
XBA 871 strainUnknown Bacteroides_vulgatus_57955 0.118322594598 0 0
XBA 897 strain1 Bacteroides_vulgatus_57955 0.201405261517 0 0
XBA 897 strain2 Bacteroides_vulgatus_57955 0.201405261517 0.0526265972550875 0.0105992735829107
XBA 897 strain3 Bacteroides_vulgatus_57955 0.201405261517 0.0141031708471368 0.00284045281268652
XBA 897 strain4 Bacteroides_vulgatus_57955 0.201405261517 0.933270231897776 0.187965535121403
XBA 897 strainUnknown Bacteroides_vulgatus_57955 0.201405261517 0 0
XBA 898 strain1 Bacteroides_vulgatus_57955 0.365551194601 0 0
XBA 898 strain2 Bacteroides_vulgatus_57955 0.365551194601 0.0193611793611793 0.00707750224436333
XBA 898 strain3 Bacteroides_vulgatus_57955 0.365551194601 0.0145454545454546 0.00531710828510547
XBA 898 strain4 Bacteroides_vulgatus_57955 0.365551194601 0.966093366093366 0.353156584071531
XBA 898 strainUnknown Bacteroides_vulgatus_57955 0.365551194601 0 0
XBA 901 strain1 Bacteroides_vulgatus_57955 0.368427600919 0 0
XBA 901 strain2 Bacteroides_vulgatus_57955 0.368427600919 0.0152634170359429 0.00562346412037863
XBA 901 strain3 Bacteroides_vulgatus_57955 0.368427600919 0 0
XBA 901 strain4 Bacteroides_vulgatus_57955 0.368427600919 0.984736582964057 0.362804136798621
XBA 901 strainUnknown Bacteroides_vulgatus_57955 0.368427600919 0 0
XBA 907 strain1 Bacteroides_vulgatus_57955 0.160247486358 0 0
XBA 907 strain2 Bacteroides_vulgatus_57955 0.160247486358 0.0736452061139417 0.011801459162076
XBA 907 strain3 Bacteroides_vulgatus_57955 0.160247486358 0 0
XBA 907 strain4 Bacteroides_vulgatus_57955 0.160247486358 0.926354793886058 0.148446027195924
XBA 907 strainUnknown Bacteroides_vulgatus_57955 0.160247486358 0 0
XBA 910 strain1 Bacteroides_vulgatus_57955 0.420884996947 0 0
XBA 910 strain2 Bacteroides_vulgatus_57955 0.420884996947 0.025940212150434 0.0109178461117399
XBA 910 strain3 Bacteroides_vulgatus_57955 0.420884996947 0.0213114754098361 0.00896968026280492
XBA 910 strain4 Bacteroides_vulgatus_57955 0.420884996947 0.95274831243973 0.400997470572455
XBA 910 strainUnknown Bacteroides_vulgatus_57955 0.420884996947 0 0
XBB 1 strain1 Bacteroides_vulgatus_57955 0.265031581056 0 0
XBB 1 strain2 Bacteroides_vulgatus_57955 0.265031581056 0.848 0.224746780735488
XBB 1 strain3 Bacteroides_vulgatus_57955 0.265031581056 0.152 0.040284800320512
XBB 1 strain4 Bacteroides_vulgatus_57955 0.265031581056 0 0
XBB 29 strain1 Bacteroides_vulgatus_57955 0.231527175821 0 0
XBB 29 strain2 Bacteroides_vulgatus_57955 0.231527175821 0.851 0.197029626623671
XBB 29 strain3 Bacteroides_vulgatus_57955 0.231527175821 0.149 0.034497549197329
XBB 29 strain4 Bacteroides_vulgatus_57955 0.231527175821 0 0
XBB 34 strain1 Bacteroides_vulgatus_57955 0.384669453401 0 0
XBB 34 strain2 Bacteroides_vulgatus_57955 0.384669453401 0.855 0.328892382657855
XBB 34 strain3 Bacteroides_vulgatus_57955 0.384669453401 0.145 0.055777070743145
XBB 34 strain4 Bacteroides_vulgatus_57955 0.384669453401 0 0
XBB 36 strain1 Bacteroides_vulgatus_57955 0.656198547854 0 0
XBB 36 strain2 Bacteroides_vulgatus_57955 0.656198547854 0.849 0.557112567128046
XBB 36 strain3 Bacteroides_vulgatus_57955 0.656198547854 0.151 0.099085980725954
XBB 36 strain4 Bacteroides_vulgatus_57955 0.656198547854 0 0
XBB 64 strain1 Bacteroides_vulgatus_57955 0.453151631922 0 0
XBB 64 strain2 Bacteroides_vulgatus_57955 0.453151631922 0.812 0.367959125120664
XBB 64 strain3 Bacteroides_vulgatus_57955 0.453151631922 0.188 0.085192506801336
XBB 64 strain4 Bacteroides_vulgatus_57955 0.453151631922 0 0
XBB 66 strain1 Bacteroides_vulgatus_57955 0.336328118634 0 0
XBB 66 strain2 Bacteroides_vulgatus_57955 0.336328118634 0.852 0.286551557076168
XBB 66 strain3 Bacteroides_vulgatus_57955 0.336328118634 0.148 0.049776561557832
XBB 66 strain4 Bacteroides_vulgatus_57955 0.336328118634 0 0
XBB 106 strain1 Bacteroides_vulgatus_57955 0.486768485578 0 0
XBB 106 strain2 Bacteroides_vulgatus_57955 0.486768485578 0.752 0.366049901154656
XBB 106 strain3 Bacteroides_vulgatus_57955 0.486768485578 0.248 0.120718584423344
XBB 106 strain4 Bacteroides_vulgatus_57955 0.486768485578 0 0
XBB 136 strain1 Bacteroides_vulgatus_57955 0.312127275822 0 0
XBB 136 strain2 Bacteroides_vulgatus_57955 0.312127275822 0.853 0.266244566276166
XBB 136 strain3 Bacteroides_vulgatus_57955 0.312127275822 0.147 0.045882709545834
XBB 136 strain4 Bacteroides_vulgatus_57955 0.312127275822 0 0
XBB 170 strain1 Bacteroides_vulgatus_57955 0.301258163728 0 0
XBB 170 strain2 Bacteroides_vulgatus_57955 0.301258163728 0.549 0.165390731886672
XBB 170 strain3 Bacteroides_vulgatus_57955 0.301258163728 0.451 0.135867431841328
XBB 170 strain4 Bacteroides_vulgatus_57955 0.301258163728 0 0
XBB 204 strain1 Bacteroides_vulgatus_57955 0.411409780788 0 0
XBB 204 strain2 Bacteroides_vulgatus_57955 0.411409780788 0.8 0.3291278246304
XBB 204 strain3 Bacteroides_vulgatus_57955 0.411409780788 0.2 0.0822819561576
XBB 204 strain4 Bacteroides_vulgatus_57955 0.411409780788 0 0
XBB 240 strain1 Bacteroides_vulgatus_57955 0.163579550186 0 0
XBB 240 strain2 Bacteroides_vulgatus_57955 0.163579550186 0.833 0.136261765304938
XBB 240 strain3 Bacteroides_vulgatus_57955 0.163579550186 0.167 0.027317784881062
XBB 240 strain4 Bacteroides_vulgatus_57955 0.163579550186 0 0
XBB 274 strain1 Bacteroides_vulgatus_57955 0.274287046559 0 0
XBB 274 strain2 Bacteroides_vulgatus_57955 0.274287046559 0.849 0.232869702528591
XBB 274 strain3 Bacteroides_vulgatus_57955 0.274287046559 0.151 0.041417344030409
XBB 274 strain4 Bacteroides_vulgatus_57955 0.274287046559 0 0
XBB 303 strain1 Bacteroides_vulgatus_57955 0.172865406076 0 0
XBB 303 strain2 Bacteroides_vulgatus_57955 0.172865406076 0.8 0.1382923248608
XBB 303 strain3 Bacteroides_vulgatus_57955 0.172865406076 0.2 0.0345730812152
XBB 303 strain4 Bacteroides_vulgatus_57955 0.172865406076 0 0
XBB 330 strain1 Bacteroides_vulgatus_57955 0.235170246493 0 0
XBB 330 strain2 Bacteroides_vulgatus_57955 0.235170246493 0.872 0.205068454941896
XBB 330 strain3 Bacteroides_vulgatus_57955 0.235170246493 0.128 0.030101791551104
XBB 330 strain4 Bacteroides_vulgatus_57955 0.235170246493 0 0
XBB 351 strain1 Bacteroides_vulgatus_57955 0.25436845934 0 0
XBB 351 strain2 Bacteroides_vulgatus_57955 0.25436845934 0.891 0.22664229727194
XBB 351 strain3 Bacteroides_vulgatus_57955 0.25436845934 0.109 0.02772616206806
XBB 351 strain4 Bacteroides_vulgatus_57955 0.25436845934 0 0
XBB 380 strain1 Bacteroides_vulgatus_57955 0.196806934697 0 0
XBB 380 strain2 Bacteroides_vulgatus_57955 0.196806934697 0.771 0.151738146651387
XBB 380 strain3 Bacteroides_vulgatus_57955 0.196806934697 0.229 0.045068788045613
XBB 380 strain4 Bacteroides_vulgatus_57955 0.196806934697 0 0
XBB 415 strain1 Bacteroides_vulgatus_57955 0.231634532319 0 0
XBB 415 strain2 Bacteroides_vulgatus_57955 0.231634532319 0.897 0.207776175490143
XBB 415 strain3 Bacteroides_vulgatus_57955 0.231634532319 0.103 0.023858356828857
XBB 415 strain4 Bacteroides_vulgatus_57955 0.231634532319 0 0
XBB 422 strain1 Bacteroides_vulgatus_57955 0.233519400316 0 0
XBB 422 strain2 Bacteroides_vulgatus_57955 0.233519400316 0.89 0.20783226628124
XBB 422 strain3 Bacteroides_vulgatus_57955 0.233519400316 0.11 0.02568713403476
XBB 422 strain4 Bacteroides_vulgatus_57955 0.233519400316 0 0
XBB 430 strain1 Bacteroides_vulgatus_57955 0.287574499598 0 0
XBB 430 strain2 Bacteroides_vulgatus_57955 0.287574499598 0.942 0.270895178621316
XBB 430 strain3 Bacteroides_vulgatus_57955 0.287574499598 0.0580000000000001 0.016679320976684
XBB 430 strain4 Bacteroides_vulgatus_57955 0.287574499598 0 0
XBB 436 strain1 Bacteroides_vulgatus_57955 0.282970761756 0 0
XBB 436 strain2 Bacteroides_vulgatus_57955 0.282970761756 0.867 0.245335650442452
XBB 436 strain3 Bacteroides_vulgatus_57955 0.282970761756 0.133 0.037635111313548
XBB 436 strain4 Bacteroides_vulgatus_57955 0.282970761756 0 0
XBB 443 strain1 Bacteroides_vulgatus_57955 0.264339114243 0 0
XBB 443 strain2 Bacteroides_vulgatus_57955 0.264339114243 0.849 0.224423907992307
XBB 443 strain3 Bacteroides_vulgatus_57955 0.264339114243 0.151 0.039915206250693
XBB 443 strain4 Bacteroides_vulgatus_57955 0.264339114243 0 0
XBB 456 strain1 Bacteroides_vulgatus_57955 0.389393706905 0 0
XBB 456 strain2 Bacteroides_vulgatus_57955 0.389393706905 0.763 0.297107398368515
XBB 456 strain3 Bacteroides_vulgatus_57955 0.389393706905 0.237 0.092286308536485
XBB 456 strain4 Bacteroides_vulgatus_57955 0.389393706905 0 0
XBB 464 strain1 Bacteroides_vulgatus_57955 0.31241339625 0 0
XBB 464 strain2 Bacteroides_vulgatus_57955 0.31241339625 0.918 0.2867954977575
XBB 464 strain3 Bacteroides_vulgatus_57955 0.31241339625 0.082 0.0256178984925
XBB 464 strain4 Bacteroides_vulgatus_57955 0.31241339625 0 0
XBB 478 strain1 Bacteroides_vulgatus_57955 0.324836706978 0 0
XBB 478 strain2 Bacteroides_vulgatus_57955 0.324836706978 0.866 0.281308588242948
XBB 478 strain3 Bacteroides_vulgatus_57955 0.324836706978 0.134 0.043528118735052
XBB 478 strain4 Bacteroides_vulgatus_57955 0.324836706978 0 0
XBB 493 strain1 Bacteroides_vulgatus_57955 0.332306964683 0 0
XBB 493 strain2 Bacteroides_vulgatus_57955 0.332306964683 0.9 0.2990762682147
XBB 493 strain3 Bacteroides_vulgatus_57955 0.332306964683 0.1 0.0332306964683
XBB 493 strain4 Bacteroides_vulgatus_57955 0.332306964683 0 0
XBB 499 strain1 Bacteroides_vulgatus_57955 0.278087636438 0 0
XBB 499 strain2 Bacteroides_vulgatus_57955 0.278087636438 0.898 0.249722697521324
XBB 499 strain3 Bacteroides_vulgatus_57955 0.278087636438 0.102 0.028364938916676
XBB 499 strain4 Bacteroides_vulgatus_57955 0.278087636438 0 0
XBB 513 strain1 Bacteroides_vulgatus_57955 0.0353556980044 0 0
XBB 513 strain2 Bacteroides_vulgatus_57955 0.0353556980044 0.9091 0.0321418650558
XBB 513 strain3 Bacteroides_vulgatus_57955 0.0353556980044 0.0909 0.00321383294859996
XBB 513 strain4 Bacteroides_vulgatus_57955 0.0353556980044 0 0
XBB 541 strain1 Bacteroides_vulgatus_57955 0.412860013415 0 0
XBB 541 strain2 Bacteroides_vulgatus_57955 0.412860013415 0.9181 0.379046778316312
XBB 541 strain3 Bacteroides_vulgatus_57955 0.412860013415 0.0819 0.0338132350986885
XBB 541 strain4 Bacteroides_vulgatus_57955 0.412860013415 0 0
XBB 555 strain1 Bacteroides_vulgatus_57955 0.292010996373 0 0
XBB 555 strain2 Bacteroides_vulgatus_57955 0.292010996373 0.856 0.249961412895288
XBB 555 strain3 Bacteroides_vulgatus_57955 0.292010996373 0.144 0.042049583477712
XBB 555 strain4 Bacteroides_vulgatus_57955 0.292010996373 0 0
XBB 569 strain1 Bacteroides_vulgatus_57955 0.236350024347 0 0
XBB 569 strain2 Bacteroides_vulgatus_57955 0.236350024347 0.585 0.138264764242995
XBB 569 strain3 Bacteroides_vulgatus_57955 0.236350024347 0.415 0.098085260104005
XBB 569 strain4 Bacteroides_vulgatus_57955 0.236350024347 0 0
XBB 582 strain1 Bacteroides_vulgatus_57955 0.31092732746 0 0
XBB 582 strain2 Bacteroides_vulgatus_57955 0.31092732746 0.927 0.28822963255542
XBB 582 strain3 Bacteroides_vulgatus_57955 0.31092732746 0.073 0.02269769490458
XBB 582 strain4 Bacteroides_vulgatus_57955 0.31092732746 0 0
XBB 588 strain1 Bacteroides_vulgatus_57955 0.205216161756 0 0
XBB 588 strain2 Bacteroides_vulgatus_57955 0.205216161756 0.728 0.149397365758368
XBB 588 strain3 Bacteroides_vulgatus_57955 0.205216161756 0.272 0.055818795997632
XBB 588 strain4 Bacteroides_vulgatus_57955 0.205216161756 0 0
XBB 597 strain1 Bacteroides_vulgatus_57955 0.375038457625 0 0
XBB 597 strain2 Bacteroides_vulgatus_57955 0.375038457625 0.816 0.306031381422
XBB 597 strain3 Bacteroides_vulgatus_57955 0.375038457625 0.184 0.069007076203
XBB 597 strain4 Bacteroides_vulgatus_57955 0.375038457625 0 0
XBB 617 strain1 Bacteroides_vulgatus_57955 0.240757490282 0 0
XBB 617 strain2 Bacteroides_vulgatus_57955 0.240757490282 0.915 0.22029310360803
XBB 617 strain3 Bacteroides_vulgatus_57955 0.240757490282 0.085 0.02046438667397
XBB 617 strain4 Bacteroides_vulgatus_57955 0.240757490282 0 0
XBB 625 strain1 Bacteroides_vulgatus_57955 0.2087389966 0 0
XBB 625 strain2 Bacteroides_vulgatus_57955 0.2087389966 0.9455 0.1973627212853
XBB 625 strain3 Bacteroides_vulgatus_57955 0.2087389966 0.0545 0.0113762753147
XBB 625 strain4 Bacteroides_vulgatus_57955 0.2087389966 0 0
XBB 641 strain1 Bacteroides_vulgatus_57955 0.382053572459 0 0
XBB 641 strain2 Bacteroides_vulgatus_57955 0.382053572459 0.916 0.349961072372444
XBB 641 strain3 Bacteroides_vulgatus_57955 0.382053572459 0.084 0.032092500086556
XBB 641 strain4 Bacteroides_vulgatus_57955 0.382053572459 0 0
XBB 656 strain1 Bacteroides_vulgatus_57955 0.250075366674 0 0
XBB 656 strain2 Bacteroides_vulgatus_57955 0.250075366674 0.91 0.22756858367334
XBB 656 strain3 Bacteroides_vulgatus_57955 0.250075366674 0.09 0.02250678300066
XBB 656 strain4 Bacteroides_vulgatus_57955 0.250075366674 0 0
XBB 679 strain1 Bacteroides_vulgatus_57955 0.27567299968 0 0
XBB 679 strain2 Bacteroides_vulgatus_57955 0.27567299968 0.9618 0.265142291092224
XBB 679 strain3 Bacteroides_vulgatus_57955 0.27567299968 0.0382 0.010530708587776
XBB 679 strain4 Bacteroides_vulgatus_57955 0.27567299968 0 0
XBB 701 strain1 Bacteroides_vulgatus_57955 0.330945511993 0 0
XBB 701 strain2 Bacteroides_vulgatus_57955 0.330945511993 0.933 0.308772162689469
XBB 701 strain3 Bacteroides_vulgatus_57955 0.330945511993 0.0669999999999999 0.022173349303531
XBB 701 strain4 Bacteroides_vulgatus_57955 0.330945511993 0 0
XBB 717 strain1 Bacteroides_vulgatus_57955 0.53535914394 0 0
XBB 717 strain2 Bacteroides_vulgatus_57955 0.53535914394 0.872 0.46683317351568
XBB 717 strain3 Bacteroides_vulgatus_57955 0.53535914394 0.128 0.06852597042432
XBB 717 strain4 Bacteroides_vulgatus_57955 0.53535914394 0 0
XBB 725 strain1 Bacteroides_vulgatus_57955 0.298671259757 0 0
XBB 725 strain2 Bacteroides_vulgatus_57955 0.298671259757 0.671 0.200408415296947
XBB 725 strain3 Bacteroides_vulgatus_57955 0.298671259757 0.329 0.098262844460053
XBB 725 strain4 Bacteroides_vulgatus_57955 0.298671259757 0 0
XBB 737 strain1 Bacteroides_vulgatus_57955 0.422165575314 0 0
XBB 737 strain2 Bacteroides_vulgatus_57955 0.422165575314 0.889 0.375305196454146
XBB 737 strain3 Bacteroides_vulgatus_57955 0.422165575314 0.111 0.046860378859854
XBB 737 strain4 Bacteroides_vulgatus_57955 0.422165575314 0 0
XBB 745 strain1 Bacteroides_vulgatus_57955 0.367173354176 0 0
XBB 745 strain2 Bacteroides_vulgatus_57955 0.367173354176 0.899 0.330088845404224
XBB 745 strain3 Bacteroides_vulgatus_57955 0.367173354176 0.101 0.037084508771776
XBB 745 strain4 Bacteroides_vulgatus_57955 0.367173354176 0 0
XBB 754 strain1 Bacteroides_vulgatus_57955 0.291679529059 0 0
XBB 754 strain2 Bacteroides_vulgatus_57955 0.291679529059 0.968 0.282345784129112
XBB 754 strain3 Bacteroides_vulgatus_57955 0.291679529059 0.032 0.00933374492988801
XBB 754 strain4 Bacteroides_vulgatus_57955 0.291679529059 0 0
XBB 773 strain1 Bacteroides_vulgatus_57955 0.386649820848 0 0
XBB 773 strain2 Bacteroides_vulgatus_57955 0.386649820848 0.882 0.341025141987936
XBB 773 strain3 Bacteroides_vulgatus_57955 0.386649820848 0.118 0.045624678860064
XBB 773 strain4 Bacteroides_vulgatus_57955 0.386649820848 0 0
XBB 779 strain1 Bacteroides_vulgatus_57955 0.455647615865 0 0
XBB 779 strain2 Bacteroides_vulgatus_57955 0.455647615865 0.816 0.37180845454584
XBB 779 strain3 Bacteroides_vulgatus_57955 0.455647615865 0.184 0.08383916131916
XBB 779 strain4 Bacteroides_vulgatus_57955 0.455647615865 0 0
XBB 811 strain1 Bacteroides_vulgatus_57955 0.423057953769 0 0
XBB 811 strain2 Bacteroides_vulgatus_57955 0.423057953769 0.897 0.379482984530793
XBB 811 strain3 Bacteroides_vulgatus_57955 0.423057953769 0.103 0.043574969238207
XBB 811 strain4 Bacteroides_vulgatus_57955 0.423057953769 0 0
